restaurant_id,number_of_items,cuisine_type,order_hour,day_of_week,restaurant_load,historical_avg_prep_time,food_preparation_time
1049,6,South Indian,22,Fri,High,13,29.6
1047,3,Chinese,17,Fri,Medium,11,14.5
1052,7,Italian,15,Sun,High,11,38.4
1088,1,Indian,14,Tue,Medium,26,38.3
1054,7,Italian,21,Fri,Low,30,47.7
1060,4,Indian,14,Sat,Low,11,31.6
1057,8,Italian,13,Sun,High,13,43.1
1047,5,Fast Food,14,Fri,Medium,20,34.9
1031,4,Chinese,14,Sun,Medium,28,49.6
1046,6,Fast Food,17,Mon,Medium,22,30.1
1026,1,Chinese,21,Sat,Medium,30,43.8
1005,5,South Indian,9,Sun,High,27,52.0
1084,6,Indian,21,Thu,Low,28,42.8
1052,4,Indian,17,Fri,High,24,43.9
1075,4,South Indian,9,Fri,Medium,21,31.4
1054,8,Italian,21,Sat,Low,20,47.2
1033,5,South Indian,17,Wed,Medium,10,21.9
1050,1,South Indian,14,Thu,Medium,25,36.9
1038,4,Chinese,21,Sun,Medium,22,36.4
1027,3,South Indian,17,Thu,Medium,15,17.0
1098,8,Indian,14,Sun,Medium,15,40.3
1015,6,Fast Food,14,Thu,High,19,37.5
1096,5,Chinese,12,Tue,Medium,11,22.9
1061,2,Chinese,8,Mon,Low,12,18.9
1021,2,Italian,21,Mon,Medium,15,27.4
1046,1,Fast Food,9,Wed,Medium,25,25.9
1069,3,Chinese,20,Thu,Low,15,25.8
1006,4,South Indian,16,Thu,High,22,35.3
1038,2,Chinese,15,Fri,Medium,13,20.5
1062,1,Chinese,15,Sun,High,24,41.0
1086,6,Chinese,17,Sat,High,15,38.7
1062,8,Italian,23,Tue,Medium,10,31.2
1082,3,Chinese,8,Tue,Medium,18,28.4
1078,3,Chinese,13,Wed,Medium,21,40.3
1074,7,Italian,22,Mon,Medium,20,34.4
1046,1,Fast Food,22,Thu,High,22,35.3
1013,1,Indian,16,Sat,High,10,28.8
1095,7,Italian,23,Wed,Low,28,45.1
1094,8,Italian,22,Sun,Medium,30,56.3
1003,4,Chinese,15,Tue,High,13,32.3
1094,1,Chinese,10,Tue,Medium,14,15.9
1006,7,Indian,11,Tue,High,26,46.2
1093,4,Chinese,22,Thu,High,14,32.3
1008,8,South Indian,10,Thu,Medium,28,47.1
1044,4,Chinese,13,Thu,Medium,12,30.9
1033,5,Chinese,21,Fri,Medium,20,38.1
1081,3,South Indian,16,Mon,Medium,11,15.4
1075,6,Indian,22,Sun,Medium,23,42.5
1077,3,South Indian,15,Tue,Medium,15,25.6
1050,3,Italian,22,Tue,High,28,42.6
1011,5,South Indian,23,Fri,Low,10,18.0
1095,4,Fast Food,23,Tue,Low,16,18.3
1028,4,Italian,22,Sun,Low,11,20.6
1070,1,Chinese,23,Tue,Medium,28,31.4
1041,5,Italian,20,Thu,Medium,10,35.3
1016,1,Indian,17,Thu,Medium,18,30.5
1068,5,Indian,11,Mon,Low,30,44.2
1099,1,South Indian,22,Sun,Medium,26,35.0
1048,2,Italian,9,Sun,Medium,19,27.6
1056,7,Chinese,20,Tue,Medium,15,39.3
1064,3,Indian,15,Wed,Medium,12,26.7
1059,3,Chinese,15,Tue,Low,29,33.4
1090,8,Fast Food,21,Tue,High,24,44.2
1062,6,Indian,19,Mon,Low,30,49.1
1076,7,South Indian,18,Wed,Medium,29,47.8
1011,4,Fast Food,13,Tue,High,15,29.3
1089,6,Italian,21,Sat,Medium,12,37.4
1018,2,Chinese,15,Sat,High,19,31.9
1019,8,Indian,16,Sun,Low,21,37.0
1087,6,Fast Food,20,Sun,Medium,10,28.4
1055,8,Fast Food,8,Wed,Medium,25,36.0
1082,3,Indian,16,Sat,Low,26,37.7
1026,4,Italian,9,Thu,Medium,19,26.4
1006,2,Italian,21,Thu,Medium,21,32.0
1004,3,South Indian,23,Wed,Medium,28,39.5
1029,7,Italian,20,Tue,High,17,46.7
1059,1,South Indian,8,Sun,Low,17,22.1
1098,5,Fast Food,23,Wed,Medium,19,25.7
1017,2,Indian,15,Sat,Medium,19,31.6
1043,4,Italian,15,Wed,Medium,27,38.5
1080,8,South Indian,18,Sat,High,19,51.4
1066,6,Fast Food,11,Sun,Medium,16,29.7
1034,7,Italian,15,Thu,Low,13,24.3
1008,6,Chinese,14,Wed,Medium,10,29.6
1013,2,Fast Food,20,Sun,High,20,30.6
1008,7,Italian,9,Sun,Medium,28,42.9
1094,4,Fast Food,12,Fri,Medium,14,24.6
1096,2,Indian,21,Sat,Low,17,31.4
1100,4,Indian,17,Fri,Low,11,18.8
1094,6,Indian,11,Thu,Low,11,23.7
1065,3,Chinese,23,Sun,Medium,23,35.1
1043,7,Indian,10,Sun,High,18,44.8
1039,1,Chinese,8,Tue,Medium,19,28.2
1081,3,Indian,12,Sat,Low,22,34.0
1059,1,Fast Food,17,Tue,Low,10,8.0
1084,6,Italian,15,Thu,Medium,23,33.6
1088,8,Italian,19,Tue,Medium,11,32.4
1086,7,Indian,16,Sun,Medium,13,36.9
1093,3,Italian,14,Sat,Medium,28,51.1
1086,3,Indian,19,Mon,Medium,10,23.8
1044,2,Indian,18,Sat,Low,13,18.5
1009,5,South Indian,8,Sat,Low,20,29.7
1037,6,South Indian,8,Fri,Low,22,37.2
1074,4,South Indian,22,Mon,Low,27,33.6
1036,6,Chinese,23,Mon,Low,19,27.5
1092,4,South Indian,8,Mon,Medium,14,23.1
1028,7,Indian,9,Sat,High,10,35.0
1042,4,Fast Food,8,Thu,Medium,23,31.3
1043,8,South Indian,11,Mon,Medium,25,48.3
1085,1,South Indian,17,Wed,High,27,37.2
1088,4,Fast Food,16,Tue,Low,12,17.5
1042,4,Indian,19,Thu,High,12,31.2
1066,2,Chinese,11,Wed,Medium,13,27.6
1055,3,South Indian,20,Sat,Medium,16,28.4
1072,6,Fast Food,11,Sat,Medium,22,38.4
1048,6,Indian,14,Wed,Low,18,36.8
1091,7,Italian,21,Fri,High,12,35.8
1022,7,Chinese,18,Fri,Low,26,41.1
1027,8,Fast Food,16,Wed,Medium,24,37.3
1093,4,Fast Food,14,Fri,Medium,19,27.5
1067,5,Fast Food,8,Tue,Low,24,28.0
1013,6,South Indian,8,Tue,Low,10,14.9
1045,7,Italian,11,Sat,Low,30,45.2
1010,4,Chinese,11,Fri,Low,19,23.3
1100,7,Indian,8,Mon,High,16,39.1
1009,8,Indian,13,Wed,Medium,16,36.2
1054,1,Italian,17,Tue,Low,12,9.4
1027,1,Fast Food,9,Sun,Medium,16,17.3
1034,7,Fast Food,18,Fri,High,18,34.5
1001,1,Fast Food,12,Sun,Low,17,13.9
1032,7,Fast Food,15,Fri,Low,12,21.0
1089,4,Fast Food,22,Tue,High,14,27.3
1093,2,Italian,10,Tue,Low,22,24.1
1071,5,South Indian,23,Mon,Medium,22,38.2
1067,4,Chinese,16,Fri,Low,17,23.3
1084,2,Fast Food,14,Fri,High,27,45.1
1020,2,South Indian,16,Thu,High,16,26.8
1094,6,Indian,8,Sat,High,19,40.4
1035,4,Italian,12,Mon,Medium,19,34.9
1099,4,South Indian,19,Tue,Medium,20,32.1
1091,7,Fast Food,20,Sun,Low,21,40.0
1090,2,Fast Food,10,Tue,High,22,30.0
1078,2,Fast Food,11,Wed,High,17,22.9
1017,2,South Indian,11,Sat,Medium,26,33.3
1018,7,Fast Food,18,Tue,Medium,23,34.3
1045,6,South Indian,19,Fri,Low,26,42.8
1093,4,Fast Food,14,Tue,Medium,28,39.1
1084,2,Indian,17,Fri,Medium,25,39.0
1053,1,Indian,18,Fri,Medium,18,22.3
1091,4,Chinese,15,Mon,Medium,29,39.9
1082,7,Fast Food,18,Tue,Low,19,29.9
1068,6,Fast Food,17,Mon,High,18,29.2
1065,1,South Indian,12,Sun,High,10,25.9
1001,7,South Indian,20,Sun,High,12,40.7
1058,3,Fast Food,20,Sat,Medium,20,32.7
1026,4,Chinese,19,Fri,Medium,16,31.2
1020,3,Fast Food,17,Sun,Low,27,26.8
1087,7,South Indian,14,Sat,High,22,50.4
1010,7,Fast Food,10,Tue,Medium,27,36.9
1059,7,South Indian,10,Sat,Medium,25,48.2
1075,2,Fast Food,10,Sat,Medium,25,32.1
1041,6,Italian,19,Tue,High,30,55.9
1005,2,South Indian,11,Mon,Low,19,25.6
1065,6,Chinese,13,Mon,Low,18,33.6
1017,5,Italian,22,Fri,Medium,17,33.1
1022,2,Fast Food,12,Fri,High,28,39.1
1098,3,South Indian,15,Tue,Medium,12,19.6
1041,6,Italian,21,Tue,Medium,18,40.1
1093,2,Chinese,21,Thu,Medium,11,22.3
1068,4,South Indian,19,Thu,Medium,28,46.6
1069,7,Italian,20,Wed,Medium,17,39.5
1011,6,Italian,12,Sun,Medium,27,49.9
1056,6,Italian,18,Fri,Low,17,29.4
1051,2,Indian,19,Sat,High,14,44.2
1021,5,Fast Food,12,Sun,Medium,15,23.9
1099,2,South Indian,23,Wed,High,19,33.2
1076,8,South Indian,21,Sun,Low,24,45.3
1026,3,South Indian,17,Wed,Medium,13,20.7
1019,3,Italian,9,Mon,High,12,21.7
1060,6,Fast Food,19,Sat,Low,18,32.0
1071,6,Chinese,18,Mon,Medium,25,36.9
1047,2,South Indian,18,Thu,Medium,25,30.7
1071,3,Fast Food,12,Wed,High,24,30.6
1026,3,Fast Food,23,Sun,Low,18,19.0
1040,5,Indian,22,Thu,Low,26,33.8
1005,4,South Indian,19,Sat,High,30,50.0
1021,5,Italian,14,Sat,Medium,21,38.2
1078,8,Fast Food,9,Fri,Low,17,27.5
1004,1,Fast Food,21,Tue,Low,23,24.9
1023,7,Chinese,20,Mon,High,27,55.7
1084,5,Indian,13,Fri,Low,21,35.8
1015,8,Fast Food,14,Sun,Medium,23,42.4
1093,2,Fast Food,12,Fri,Medium,29,31.3
1008,4,Italian,16,Sun,High,14,36.3
1041,2,Italian,21,Mon,High,10,29.5
1019,7,Chinese,11,Mon,Medium,22,38.6
1046,8,Chinese,21,Sat,Low,23,47.4
1028,1,Chinese,21,Sat,High,11,29.8
1091,4,Italian,20,Wed,Medium,25,40.4
1068,6,Italian,17,Thu,High,14,37.5
1015,3,Indian,22,Sat,Medium,10,20.7
1099,5,South Indian,8,Fri,Medium,21,28.7
1037,8,South Indian,21,Wed,Low,28,46.3
1001,2,Indian,15,Sun,Medium,19,31.9
1067,1,South Indian,22,Wed,Medium,21,26.5
1024,3,Italian,15,Fri,Medium,28,37.4
1027,5,South Indian,14,Sat,Low,25,45.1
1040,3,Italian,15,Sun,Low,26,30.9
1063,5,Indian,9,Fri,Low,22,33.4
1061,8,Chinese,10,Tue,Medium,16,36.7
1036,6,Indian,16,Sat,High,12,41.0
1098,4,South Indian,8,Thu,Medium,14,28.2
1093,8,Italian,23,Sun,Medium,13,32.1
1024,3,South Indian,15,Fri,Low,24,29.5
1024,3,South Indian,15,Sat,Medium,26,36.8
1004,3,Chinese,14,Mon,Medium,21,35.3
1067,4,South Indian,20,Tue,High,23,46.6
1034,1,Chinese,21,Sun,High,13,37.5
1057,5,Italian,18,Sun,Medium,26,43.8
1049,8,Italian,23,Thu,High,20,38.4
1087,8,Chinese,12,Sat,Low,15,27.4
1053,6,Indian,11,Mon,Medium,13,29.7
1023,3,Italian,17,Sat,Low,22,34.4
1069,7,Indian,17,Mon,Medium,29,45.2
1095,8,Italian,20,Thu,Low,24,43.8
1053,4,Italian,22,Tue,Medium,27,44.1
1062,1,Fast Food,17,Sun,Medium,26,28.6
1041,8,South Indian,21,Mon,High,28,60.7
1057,5,South Indian,17,Wed,Medium,19,29.7
1060,4,Indian,13,Thu,Low,14,30.9
1054,6,South Indian,19,Thu,Medium,21,40.0
1070,6,Indian,23,Fri,High,24,48.1
1057,5,Italian,18,Tue,High,13,38.0
1010,3,Fast Food,8,Wed,Medium,17,22.7
1040,6,Fast Food,20,Wed,High,29,52.6
1007,1,Italian,12,Fri,High,26,35.1
1038,4,Chinese,21,Mon,Low,15,24.4
1085,8,Chinese,11,Mon,Low,25,34.5
1061,1,South Indian,11,Wed,Low,14,11.6
1084,3,Indian,14,Tue,Medium,23,44.0
1003,1,Fast Food,16,Mon,Medium,11,12.8
1051,1,South Indian,15,Thu,High,26,35.0
1086,2,Italian,18,Sat,Medium,15,27.2
1047,1,Fast Food,20,Fri,Medium,20,27.8
1068,5,Indian,21,Tue,Medium,11,33.3
1092,4,Indian,19,Mon,Low,10,24.9
1076,2,Chinese,15,Sat,Low,14,24.7
1038,4,South Indian,12,Wed,Medium,17,24.3
1036,4,Italian,13,Fri,Medium,13,29.1
1041,3,Fast Food,9,Mon,High,28,40.9
1069,3,Indian,23,Wed,Medium,14,28.3
1013,2,Fast Food,20,Mon,High,14,27.7
1087,6,Italian,18,Fri,Medium,25,39.2
1058,7,Fast Food,23,Thu,Medium,27,41.0
1050,3,South Indian,21,Sun,Medium,20,33.7
1030,7,Chinese,10,Thu,Low,26,42.1
1062,3,Fast Food,12,Sun,Low,12,20.0
1025,3,Chinese,9,Sat,Low,27,33.7
1027,4,Italian,10,Wed,Medium,13,33.0
1051,2,Chinese,11,Sun,Medium,28,35.6
1078,4,Fast Food,13,Thu,Low,18,24.6
1057,8,Fast Food,12,Fri,Medium,14,26.8
1047,5,Indian,17,Wed,Low,13,23.7
1100,4,Fast Food,11,Mon,High,25,40.5
1039,7,Chinese,20,Sun,High,19,49.9
1016,7,Indian,23,Sun,High,18,42.1
1022,5,Fast Food,22,Tue,Medium,25,33.3
1085,1,Fast Food,9,Sun,Low,29,30.8
1054,1,Italian,19,Sun,High,26,47.4
1021,5,Indian,18,Mon,Low,27,41.7
1072,5,Italian,12,Fri,Low,24,34.3
1016,4,Italian,12,Sat,Low,29,42.6
1059,5,Italian,18,Wed,Medium,18,31.6
1031,8,South Indian,14,Mon,Medium,15,35.5
1042,2,Italian,8,Wed,Medium,15,20.2
1074,1,Chinese,11,Thu,Medium,20,30.5
1032,1,Fast Food,18,Tue,Low,29,21.3
1059,8,South Indian,23,Fri,High,12,35.2
1034,6,Italian,12,Mon,Medium,21,38.0
1009,8,Fast Food,15,Tue,Medium,24,34.5
1081,8,Indian,19,Sun,Medium,16,47.1
1011,5,Indian,22,Fri,Low,27,33.9
1096,3,Fast Food,19,Fri,Low,24,27.7
1010,3,Chinese,23,Sat,Medium,17,32.3
1086,8,Fast Food,15,Thu,Low,18,23.5
1017,5,Fast Food,8,Sat,Low,24,33.5
1068,2,South Indian,12,Sat,High,25,42.9
1048,3,Indian,17,Wed,Medium,29,43.6
1052,6,Indian,8,Wed,Medium,12,29.9
1025,7,Italian,8,Sun,Medium,14,32.1
1021,5,Fast Food,9,Tue,High,12,22.0
1065,8,Fast Food,9,Thu,Low,11,18.9
1063,2,Chinese,22,Fri,High,11,14.4
1089,2,Indian,22,Sun,Medium,13,25.7
1051,4,Chinese,16,Thu,Low,12,18.9
1036,2,South Indian,11,Thu,Low,18,20.8
1081,3,Italian,10,Tue,Medium,21,30.7
1088,8,Chinese,18,Wed,Medium,18,36.9
1066,7,Indian,8,Thu,Low,28,42.8
1015,3,South Indian,19,Thu,Medium,21,30.0
1096,5,Fast Food,9,Thu,Medium,25,33.8
1039,7,South Indian,13,Mon,Medium,10,30.5
1070,5,Chinese,16,Thu,High,19,31.8
1001,2,Indian,12,Thu,High,19,36.3
1023,6,Chinese,11,Fri,Medium,13,26.9
1039,1,Fast Food,20,Sat,High,20,35.7
1057,7,Fast Food,12,Mon,Low,20,27.5
1081,8,Indian,16,Thu,Low,20,31.1
1034,4,Italian,19,Sat,Medium,15,36.0
1041,1,South Indian,20,Thu,Medium,24,35.3
1093,2,South Indian,14,Tue,Medium,11,26.1
1073,2,Fast Food,15,Tue,Medium,30,35.4
1013,8,Chinese,22,Sat,Low,12,33.0
1070,1,Chinese,11,Mon,Low,14,18.0
1006,4,Italian,18,Fri,High,20,35.7
1084,7,Chinese,15,Mon,High,30,50.2
1052,7,South Indian,13,Mon,Medium,21,44.6
1003,1,Chinese,12,Tue,Medium,12,16.6
1081,5,Italian,20,Tue,Medium,18,38.6
1063,3,South Indian,19,Fri,Low,12,26.5
1049,6,Chinese,14,Sun,Medium,11,31.9
1076,5,South Indian,13,Sun,Medium,15,37.2
1047,7,Fast Food,10,Sun,Medium,15,27.2
1055,3,Fast Food,12,Thu,Low,26,28.2
1064,6,Fast Food,16,Fri,High,17,36.6
1065,6,Chinese,14,Thu,High,10,38.8
1081,6,Italian,19,Sat,Low,17,35.6
1067,2,South Indian,11,Sat,Medium,24,38.3
1090,8,Indian,14,Wed,High,27,56.7
1015,6,Fast Food,12,Sun,Low,22,37.7
1100,4,Fast Food,18,Tue,Medium,17,23.3
1032,1,Indian,20,Wed,Medium,29,43.8
1096,7,Indian,22,Wed,Medium,27,47.5
1068,4,Chinese,23,Tue,High,22,34.9
1018,1,South Indian,9,Wed,Medium,23,31.9
1083,5,Fast Food,20,Sun,Low,24,36.7
1043,8,Italian,13,Mon,Low,15,33.7
1035,5,Chinese,23,Thu,Low,10,16.7
1078,1,Chinese,14,Sun,Medium,16,28.0
1058,4,Italian,15,Fri,Medium,10,22.0
1033,1,Italian,13,Tue,Low,24,28.6
1014,6,Italian,15,Mon,Medium,15,28.4
1034,2,Indian,23,Sat,Medium,14,21.4
1061,7,Fast Food,14,Fri,Low,21,31.2
1004,5,Indian,9,Fri,Medium,12,31.1
1088,7,Fast Food,21,Fri,Medium,29,49.2
1059,2,Indian,13,Wed,Medium,23,38.4
1029,6,South Indian,16,Wed,Medium,15,35.1
1083,6,Fast Food,19,Wed,Medium,13,31.4
1006,5,Chinese,13,Sun,High,24,51.3
1097,5,Fast Food,11,Wed,Medium,26,35.6
1049,6,Fast Food,14,Mon,Medium,14,29.1
1040,3,Fast Food,10,Wed,Medium,15,15.6
1083,7,South Indian,12,Tue,Low,19,29.8
1065,8,Indian,8,Fri,Medium,18,30.6
1069,2,Chinese,22,Mon,Medium,13,17.3
1027,7,Indian,17,Sat,Low,18,39.8
1080,2,Indian,10,Wed,Medium,17,26.8
1006,3,Italian,15,Sat,Low,12,18.2
1013,8,South Indian,16,Fri,Medium,29,48.0
1064,4,Italian,16,Mon,Low,10,20.0
1062,2,South Indian,22,Fri,Low,29,36.2
1099,7,Indian,17,Sat,High,14,45.9
1019,1,Indian,9,Sun,High,12,30.1
1076,8,South Indian,11,Mon,Low,13,21.9
1080,6,Indian,12,Thu,Medium,28,51.6
1043,6,Indian,22,Sun,Low,24,43.9
1074,3,Chinese,10,Mon,Medium,28,39.9
1089,2,Italian,20,Wed,Medium,25,38.5
1020,4,Italian,18,Sat,Low,17,23.6
1095,2,Italian,8,Fri,Medium,23,29.9
1068,6,Fast Food,13,Fri,Low,14,24.6
1044,5,Chinese,21,Fri,Low,10,22.8
1023,1,Italian,22,Tue,High,28,43.1
1002,8,Italian,17,Tue,Medium,14,33.2
1022,3,Chinese,9,Wed,Medium,12,19.1
1057,5,Indian,23,Thu,Medium,26,42.5
1072,7,Italian,16,Tue,Medium,16,31.1
1007,4,Indian,8,Mon,Medium,26,34.3
1078,5,Italian,18,Sun,Medium,22,40.5
1056,7,South Indian,16,Sat,Medium,23,41.4
1067,5,Fast Food,23,Wed,Medium,21,29.5
1016,4,Italian,14,Sun,Medium,20,44.3
1083,8,South Indian,18,Thu,Medium,10,28.2
1051,5,Chinese,20,Sun,Medium,12,34.7
1082,3,South Indian,17,Mon,Medium,21,29.5
1080,6,Chinese,9,Fri,Medium,18,35.2
1072,2,Italian,21,Tue,Medium,11,18.2
1097,5,Chinese,13,Mon,Medium,23,38.7
1012,3,South Indian,15,Thu,High,14,26.2
1053,2,Fast Food,22,Wed,Medium,12,13.2
1075,8,Indian,9,Sun,High,21,47.0
1005,7,Indian,23,Mon,Medium,21,39.4
1027,2,Fast Food,22,Wed,High,30,37.2
1012,7,Indian,12,Fri,Medium,16,34.4
1017,5,Italian,20,Thu,High,10,34.6
1006,3,Italian,19,Thu,Low,12,24.9
1097,6,South Indian,18,Sun,Low,20,30.5
1005,5,South Indian,13,Tue,Medium,22,37.4
1057,7,Chinese,10,Sat,High,19,46.4
1028,4,South Indian,21,Thu,Medium,28,40.4
1078,2,Italian,19,Mon,Low,13,20.2
1069,5,South Indian,9,Mon,Medium,14,23.7
1059,7,Indian,23,Mon,Medium,20,38.0
1033,8,Chinese,22,Fri,Medium,18,39.4
1062,2,Chinese,18,Thu,Medium,22,31.2
1050,8,Italian,13,Thu,High,26,52.8
1019,7,South Indian,10,Mon,High,24,50.0
1086,3,Indian,9,Sun,Low,22,30.3
1069,1,South Indian,22,Tue,Medium,30,29.9
1066,8,Fast Food,8,Sun,Medium,20,41.9
1094,5,South Indian,21,Tue,Medium,10,24.5
1047,6,Italian,15,Thu,Low,17,28.5
1039,5,South Indian,8,Sun,High,14,33.6
1068,2,Chinese,19,Thu,Medium,25,39.3
1033,3,Indian,22,Wed,High,13,23.9
1013,7,Italian,12,Thu,High,28,49.7
1084,4,Fast Food,18,Sun,Low,27,31.1
1054,6,Indian,13,Mon,High,11,42.0
1007,3,Indian,23,Sat,Medium,22,34.8
1079,8,Chinese,18,Fri,Medium,25,42.4
1087,8,Chinese,19,Thu,Medium,17,42.7
1014,5,Chinese,19,Thu,Medium,28,47.5
1087,4,Italian,10,Mon,Medium,12,22.0
1019,3,South Indian,21,Wed,Medium,28,42.7
1054,1,Indian,23,Sat,Low,26,30.6
1093,6,South Indian,14,Thu,Medium,18,39.2
1020,2,South Indian,9,Tue,Low,30,32.1
1029,3,Chinese,14,Tue,Low,30,36.6
1024,3,South Indian,9,Tue,Medium,26,28.0
1082,1,Indian,23,Fri,Medium,10,16.7
1063,5,Indian,12,Fri,Medium,13,25.6
1074,7,Fast Food,14,Sat,Low,24,38.9
1057,7,Italian,23,Thu,High,21,43.5
1008,6,South Indian,18,Thu,Medium,26,34.1
1090,6,Italian,18,Thu,Low,21,30.6
1062,2,Italian,21,Fri,Medium,25,38.2
1029,3,Italian,10,Sat,Medium,22,35.7
1074,4,Italian,21,Thu,Low,20,35.6
1017,3,Indian,23,Mon,Medium,24,38.3
1066,7,South Indian,18,Wed,High,25,44.9
1006,2,Fast Food,11,Sun,Medium,15,20.2
1058,3,Italian,8,Tue,Low,20,25.0
1069,1,Fast Food,23,Tue,High,24,31.8
1028,7,Indian,10,Mon,Medium,14,31.4
1062,3,Indian,16,Thu,High,12,25.5
1041,3,Chinese,17,Sat,Low,11,14.4
1069,7,Italian,12,Sat,Medium,10,27.8
1082,4,Chinese,22,Fri,Medium,24,34.4
1090,7,Fast Food,22,Thu,Low,11,21.5
1084,1,South Indian,15,Sat,High,29,41.9
1041,1,Chinese,9,Thu,Medium,15,21.1
1049,3,Indian,10,Tue,Low,21,28.4
1091,6,Italian,14,Sun,Medium,30,57.6
1049,4,Fast Food,21,Sun,Medium,25,40.7
1076,3,Indian,17,Sun,Low,23,33.4
1071,7,South Indian,11,Tue,High,13,31.8
1003,3,Italian,16,Fri,High,17,28.6
1010,2,South Indian,21,Sun,Low,21,36.6
1098,2,South Indian,14,Tue,Medium,23,37.0
1089,6,Italian,21,Thu,Medium,29,49.2
1035,4,Italian,18,Sun,High,22,47.6
1080,5,South Indian,19,Mon,High,14,36.0
1002,8,Fast Food,8,Fri,Medium,21,31.9
1024,2,Italian,11,Mon,High,19,36.3
1074,5,Indian,17,Thu,Medium,30,41.2
1038,1,Chinese,18,Fri,Medium,28,32.6
1022,2,Fast Food,13,Mon,High,22,31.0
1026,2,Italian,13,Fri,Medium,18,29.2
1043,4,Italian,17,Thu,Medium,20,32.8
1055,6,Fast Food,13,Sat,Medium,14,32.8
1039,5,Chinese,12,Sun,Low,22,30.7
1091,7,South Indian,10,Fri,Medium,19,40.0
1029,2,Indian,9,Sun,High,27,38.3
1020,2,Italian,10,Sun,Medium,24,36.0
1091,4,Chinese,16,Sat,High,29,48.7
1041,4,Indian,10,Thu,Low,21,31.0
1054,6,Fast Food,10,Fri,Medium,13,25.4
1020,5,Italian,8,Fri,High,14,23.9
1019,1,South Indian,9,Sat,Medium,17,22.5
1084,7,Fast Food,18,Tue,Low,14,22.1
1099,6,Italian,19,Sat,Medium,10,38.9
1066,8,Chinese,10,Sat,Medium,27,46.7
1030,1,Indian,9,Sat,Low,28,34.2
1053,3,Indian,15,Thu,High,28,46.6
1034,2,Italian,13,Wed,High,19,34.0
1022,5,Fast Food,14,Sat,Medium,18,34.1
1067,6,South Indian,8,Fri,High,10,28.5
1006,2,Chinese,13,Mon,High,29,44.8
1079,5,Italian,9,Tue,Medium,12,27.5
1027,5,Chinese,20,Sat,Low,22,45.5
1010,5,Indian,22,Sat,Low,15,29.5
1073,2,South Indian,13,Tue,Low,15,15.9
1097,6,Chinese,10,Sat,Low,27,38.2
1096,7,Italian,14,Fri,Medium,14,41.0
1048,4,South Indian,10,Wed,Medium,26,35.5
1070,2,Fast Food,16,Sat,Low,12,10.1
1059,8,Italian,10,Tue,Low,14,31.7
1100,5,Chinese,14,Sat,Medium,12,31.1
1059,6,South Indian,19,Thu,Low,22,36.9
1002,7,Italian,11,Fri,High,24,43.2
1029,3,South Indian,15,Fri,Low,26,29.1
1068,8,South Indian,21,Wed,High,24,51.3
1065,1,South Indian,9,Thu,High,14,23.5
1083,8,Chinese,15,Thu,Medium,23,42.5
1026,5,Italian,16,Wed,Medium,20,34.6
1089,3,Indian,20,Sun,High,23,44.3
1010,4,Indian,15,Sun,Low,16,33.3
1053,7,Chinese,13,Mon,High,12,38.1
1079,7,Chinese,17,Sun,High,29,49.5
1059,5,South Indian,8,Sat,Medium,19,27.3
1022,8,Italian,14,Thu,Medium,20,44.6
1051,8,Italian,8,Mon,Medium,15,31.6
1048,7,Fast Food,14,Mon,Medium,14,32.3
1021,3,Fast Food,21,Fri,Medium,29,38.5
1022,5,Indian,9,Sat,Medium,22,51.8
1100,2,Fast Food,15,Fri,Low,21,15.8
1098,6,Fast Food,9,Tue,Medium,28,41.0
1030,3,Indian,10,Sun,Medium,28,39.1
1025,6,Indian,20,Fri,Low,30,50.3
1028,2,Fast Food,19,Thu,Low,14,21.9
1065,2,Italian,10,Thu,Low,29,32.6
1045,6,Fast Food,8,Sat,Medium,30,40.6
1068,3,South Indian,12,Mon,Medium,18,25.9
1007,6,South Indian,12,Thu,Low,13,20.6
1049,6,South Indian,17,Sun,High,24,50.6
1009,1,Chinese,12,Fri,High,12,22.2
1036,3,South Indian,21,Sun,Medium,16,33.7
1083,8,Italian,20,Fri,Low,29,50.8
1001,8,Chinese,16,Sat,Medium,29,53.1
1010,1,Chinese,13,Sun,Medium,23,35.4
1036,5,South Indian,13,Fri,High,23,47.3
1073,7,Fast Food,10,Sun,Medium,18,36.5
1046,8,Indian,12,Wed,Medium,12,31.9
1032,6,Fast Food,17,Sat,High,18,31.8
1032,5,Fast Food,14,Sat,Low,30,46.1
1006,8,Chinese,10,Thu,Low,13,27.9
1048,3,Chinese,9,Sat,Medium,26,38.4
1038,6,Chinese,12,Tue,Low,15,27.8
1017,7,Italian,10,Thu,Low,25,42.9
1074,5,Italian,12,Thu,Medium,27,40.3
1027,8,Indian,16,Sun,Low,22,45.2
1054,8,Chinese,18,Wed,Medium,16,34.6
1050,4,South Indian,17,Thu,High,12,29.1
1035,8,Chinese,8,Mon,Medium,15,31.6
1085,2,Italian,11,Fri,Low,12,15.8
1025,6,Chinese,17,Fri,Low,21,35.1
1028,7,Italian,22,Sat,Low,14,24.7
1015,2,Chinese,23,Sun,Low,26,34.7
1004,1,South Indian,12,Wed,Low,19,20.9
1093,5,Indian,9,Fri,Medium,16,36.0
1073,8,South Indian,19,Mon,Medium,13,38.4
1027,1,Italian,9,Wed,Medium,19,26.3
1026,7,Fast Food,8,Tue,High,16,28.8
1019,6,South Indian,21,Fri,High,20,42.1
1092,2,Chinese,15,Thu,Medium,30,36.9
